company_name_kr,ticker,industry,aliases
유라테크,048430,전기·전자,"유라테크, YURA TECH. CO., LTD."
유바이오로직스,206650,제약,"유바이오로직스, EuBiologics Co., Ltd."
유비벨록스,089850,IT 서비스,"유비벨록스, UbiVelox Inc."
유비온,084440,IT 서비스,"유비온, UBION CO.LTD."
유비케어,032620,IT 서비스,"유비케어, UBCARE CO., LTD."
유비쿼스,264450,전기·전자,"유비쿼스, Ubiquoss Inc."
유비쿼스홀딩스,078070,금융,"유비쿼스홀딩스, Ubiquoss Holdings Inc."
유성기업,002920,운송장비·부품,"유성기업보통주, YoosungEnterprise"
유성티엔에스,024800,운송·창고,"유성티엔에스, YOOSUNG T&S CO.,LTD"
유수홀딩스,000700,일반서비스,"유수홀딩스보통주, EUSU HOLDINGS"
유신,054930,일반서비스,"유신, Yooshin Engineering Corporation"
유아이디,069330,전기·전자,"유아이디, U.I.DISPLAY CO.,LTD."
유아이엘,049520,전기·전자,"유아이엘, UIL Co.,Ltd"
유안타제11호스팩,444920,금융,"유안타제11호기업인수목적, Yuanta 11 SPECIAL PURPOSE ACQUISITION COMPANY"
유안타제12호스팩,446150,금융,"유안타제12호기업인수목적, Yuanta 12 SPECIAL PURPOSE ACQUISITION COMPANY"
유안타제14호스팩,450940,금융,"유안타제14호기업인수목적, Yuanta 14 SPECIAL PURPOSE ACQUISITION COMPANY"
유안타제15호스팩,473050,금융,"유안타제15호기업인수목적, Yuanta 15 SPECIAL PURPOSE ACQUISITION COMPANY"
유안타제16호스팩,474490,금융,"유안타제16호기업인수목적, Yuanta 16 SPECIAL PURPOSE ACQUISITION COMPANY"
유안타제17호스팩,493790,금융,"유안타제17호기업인수목적, Yuanta 17 SPECIAL PURPOSE ACQUISITION COMPANY"
유안타증권우,003475,증권,"유안타증권1우선주, Yuanta Securities Korea(1P)"
유안타증권,003470,증권,"유안타증권보통주, Yuanta Securities Korea"
유에스티,263770,금속,"유에스티, UST CO., LTD."
유엔젤,072130,IT 서비스,"유엔젤보통주, UANGEL"
유유제약1우,000225,제약,"유유제약1우선주, YuyuPharma(1P)"
유유제약2우B,000227,제약,"유유제약2우선주(신형), YuyuPharma(2PB)"
유유제약,000220,제약,"유유제약보통주, YuyuPharma"
유일로보틱스,388720,기계·장비,"유일로보틱스, Yuilrobotics. co., Ltd"
유일에너테크,340930,기계·장비,"유일에너테크, YOUIL ENERGY TECH CO.,LTD."
유진기업,023410,비금속,"유진기업, EUGENE Corporation"
유진스팩10호,468760,금융,"유진기업인수목적10호, EUGENE SPECIAL PURPOSE ACQUISITION 10 COMPANY"
유진스팩11호,488060,금융,"유진기업인수목적11호, EUGENE SPECIAL PURPOSE ACQUISITION 11 COMPANY"
유진로봇,056080,기계·장비,"유진로봇, Yujin Robot Co., Ltd."
유진테크,084370,기계·장비,"유진테크, Eugene Technology Co., Ltd."
유진테크놀로지,240600,금속,"유진테크놀로지, YUJIN TECHNOLOGY CO.,LTD."
유진투자증권,001200,증권,"유진투자증권보통주, EUGENE INVESTMENT & SECURITIES"
유투바이오,221800,일반서비스,"유투바이오, U2BIO CO., LTD."
유티아이,179900,전기·전자,"유티아이, UTI INC."
유틸렉스,263050,제약,"유틸렉스, Eutilex Co., Ltd."
유한양행우,000105,제약,"유한양행1우선주, Yuhan(1P)"
유한양행,000100,제약,"유한양행보통주, Yuhan"
유화증권우,003465,증권,"유화증권1우선주, YuhwaSecurities(1P)"
유화증권,003460,증권,"유화증권보통주, YuhwaSecurities"
육일씨엔에쓰,191410,전기·전자,"육일씨엔에쓰, RYUK-IL C&S., Ltd"
윤성에프앤씨,372170,기계·장비,"윤성에프앤씨, YUNSUNG F&C Co.,Ltd"
율촌,146060,금속,"율촌, YulChon co., Ltd"
율촌화학,008730,화학,"율촌화학보통주, YoulchonChemical"
율호,072770,IT 서비스,"율호, Yulho"
이건산업,008250,종이·목재,"이건산업보통주, EagonIndustrial"
이건홀딩스,039020,종이·목재,"이건홀딩스, EAGON HOLDINGS CO., LTD."
이구산업,025820,금속,"이구산업보통주, LeekuIndustrial"
이글루,067920,IT 서비스,"이글루코퍼레이션, IGLOO Corporation"
이글벳,044960,유통,"이글벳, Eagle Veterinary Technology Co.,Ltd"
이노뎁,303530,IT 서비스,"이노뎁, INNODEP INC."
이노룰스,296640,IT 서비스,"이노룰스, INNORULES CO.,LTD"
이노메트리,302430,기계·장비,"이노메트리, INNOMETRY Co., Ltd."
이노션,214320,일반서비스,"이노션보통주, INNOCEAN WORLDWIDE INC."
이노스페이스,462350,운송장비·부품,"이노스페이스, INNOSPACE Co., Ltd."
이노시뮬레이션,274400,IT 서비스,"이노시뮬레이션, INNOSIMULATION CO., LTD."
이노와이어리스,073490,전기·전자,"이노와이어리스, InnoWireless Co.,Ltd."
이노인스트루먼트,215790,전기·전자,"이노인스트루먼트, INNO INSTRUMENT"
이노진,344860,화학,"이노진, INNOGENE Co., Ltd."
이노테크,469610,기계·장비,"이노테크, INNOTECH Co.,Ltd"
이녹스,088390,운송장비·부품,"이녹스, INNOX Corporation"
이녹스첨단소재,272290,전기·전자,"이녹스첨단소재, INNOX Advanced Materials Co., Ltd."
이니텍,053350,IT 서비스,"이니텍, INITECH Co., Ltd."
이닉스,452400,운송장비·부품,"이닉스, INICS Corporation"
이랜시스,264850,전기·전자,"이랜시스, Elensys Co.,Ltd."
이랜텍,054210,전기·전자,"이랜텍, Elentec Co., Ltd"
이렘,009730,금속,"이렘, IREM Co.,Ltd."
이루온,065440,IT 서비스,"이루온, ELUON Corporation"
이리츠코크렙,088260,부동산,"이리츠코크렙기업구조조정부동산투자회사보통주, E KOCREF CR-REIT"
이마트,139480,유통,"이마트보통주, E-MART Co., Ltd."
이뮨온시아,424870,일반서비스,"이뮨온시아, ImmuneOncia Therapeutics, Inc."
이미지스,115610,전기·전자,"이미지스테크놀로지, IMAGIS Co., Ltd."
이베스트스팩6호,478110,금융,"이베스트기업인수목적6호, Ebest Special Purpose Acquisition No6 Company"
이브이첨단소재,131400,전기·전자,"이브이첨단소재, EV ADVANCED MATERIAL"
이삭엔지니어링,351330,IT 서비스,"이삭엔지니어링, ISAAC Engineering Co., Ltd."
이상네트웍스,080010,유통,"이상네트웍스, eSANG Networks Co.,Ltd"
이수스페셜티케미컬,457190,화학,"이수스페셜티케미컬보통주, ISU SPECIALTY CHEMICAL"
이수앱지스,086890,제약,"이수앱지스, ISU Abxis Co., Ltd."
이수페타시스,007660,전기·전자,"이수페타시스보통주, ISUPETASYS"
이수화학,005950,화학,"이수화학보통주, IsuChemical"
이스타코,015020,부동산,"이스타코보통주, e-STARCO"
이스트소프트,047560,IT 서비스,"이스트소프트, ESTsoft Corp."
이스트아시아홀딩스,900110,금융,"이스트아시아홀딩스인베스트먼트리미티드, East Asia Holdings Investment Limited"
이스트에이드,239340,IT 서비스,"이스트에이드, ESTaid"
이씨에스,067010,IT 서비스,"이씨에스텔레콤, ECS TELECOM Co., Ltd."
E8,418620,IT 서비스,"이에이트, E8IGHT Co., Ltd"
이엔셀,456070,제약,"이엔셀, ENCell Co., Ltd."
이엔에프테크놀로지,102710,화학,"이엔에프테크놀로지, ENF Technology Co., Ltd"
이엔플러스,074610,기계·장비,"이엔플러스보통주, ENPLUS"
이엘씨,041520,의료·정밀기기,"이엘씨, ELC"
이엘피,063760,의료·정밀기기,"이엘피, ELP Corp."
이엠넷,123570,일반서비스,"이엠넷, EMNET INC."
이엠앤아이,083470,화학,"이엠앤아이, EMnI Co., Ltd."
이엠코리아,095190,금속,"이엠코리아, EMKOREA Co., LTD."
이엠텍,091120,전기·전자,"이엠텍, EM-Tech. CO., LTD."
이연제약,102460,제약,"이연제약보통주, REYON PHARMACEUTICAL"
이오테크닉스,039030,기계·장비,"이오테크닉스, EO Technics Co., Ltd."
이오플로우,294090,의료·정밀기기,"이오플로우, EOFlow Co., Ltd."
EDGC,245620,일반서비스,"이원다이애그노믹스, Eone Diagnomics Genome Center Co., Ltd."
이원컴포텍,088290,운송장비·부품,"이원컴포텍, EWON COMFORTECH CO., LTD"
이월드,084680,기타제조,"이월드보통주, E-WORLD"
EG,037370,화학,"이지, EG CORPORATION"
이지바이오,353810,음식료·담배,"이지바이오, EASY BIO, Inc."
이지스레지던스리츠,350520,부동산,"이지스레지던스리츠보통주, IGIS RESIDENCE REIT"
이지스밸류플러스리츠,334890,부동산,"이지스밸류플러스리츠보통주, IGIS Value Plus REIT"
이지케어텍,099750,IT 서비스,"이지케어텍, ezCaretech Co., LTD"
이지트로닉스,377330,전기·전자,"이지트로닉스, EGTRONICS Co., Ltd."
이지홀딩스,035810,음식료·담배,"이지홀딩스, Easy Holdings Co., Ltd."
이크레더블,092130,IT 서비스,"이크레더블, e-Credible Co., Ltd."
이퓨쳐,134060,오락·문화,"이퓨쳐, e-future.Co.,Ltd."
이화공영,001840,건설,"이화공영, EehwaConstruction"
이화산업,000760,유통,"이화산업보통주, RIFA"
인디에프,014990,섬유·의류,"인디에프보통주, In the F"
인바디,041830,의료·정밀기기,"인바디, InBody Co., Ltd."
인바이오,352940,화학,"인바이오, ENBIOCO., LTD."
인바이오젠,101140,유통,"인바이오젠보통주, INBIOGEN"
인베니아,079950,기계·장비,"인베니아, INVENIA Co.,Ltd."
인벤티지랩,389470,일반서비스,"인벤티지랩, Inventage Lab Inc."
인산가,277410,음식료·담배,"인산가, INSAN Inc."
인선이엔티,060150,일반서비스,"인선이엔티, INSUN ENVIRONMENTAL NEW TECHNOLOGY CO."
인성정보,033230,IT 서비스,"인성정보, INSUNG INFORMATION CO., LTD"
인스웨이브,450520,IT 서비스,"인스웨이브, Inswave"
인스코비,006490,통신,"인스코비보통주, Inscobee"
인스피언,465480,IT 서비스,"인스피언, Inspien, Inc."
인지디스플레,037330,전기·전자,"인지디스플레이, INZI DISPLAY COMPANY LIMITED"
인지소프트,100030,IT 서비스,"인지소프트, Inzisoft"
인지컨트롤스,023800,운송장비·부품,"인지컨트롤스보통주, InziControls"
인천도시가스,034590,전기·가스,"인천도시가스 보통주, INCHEON CITY GAS"
인카금융서비스,211050,금융,"인카금융서비스, INCAR FINANCIAL SERVICE Co.,Ltd."
인콘,083640,유통,"인콘, INCON Co., Ltd."
인크레더블버즈,064090,유통,"인크레더블버즈, InkredibleBuzz"
인크로스,216050,일반서비스,"인크로스, Incross Co.,Ltd."
인탑스,049070,전기·전자,"인탑스, INTOPS CO., LTD."
인터로조,119610,의료·정밀기기,"인터로조, INTEROJO CO. LTD."
인터엠,017250,전기·전자,"인터엠, IntermCorporation"
인터지스,129260,운송·창고,"인터지스보통주, INTERGIS"
인터플렉스,051370,전기·전자,"인터플렉스, INTERFLEX CO., LTD."
인텍플러스,064290,기계·장비,"인텍플러스, INTEKPLUS CO.,LTD"
인텔리안테크,189300,전기·전자,"인텔리안테크놀로지스, INTELLIAN TECHNOLOGIES Inc."
인투셀,287840,일반서비스,"인투셀, IntoCell, Inc."
인트로메딕,150840,의료·정밀기기,"인트로메딕, IntroMedic Co., Ltd."
인트론바이오,048530,제약,"인트론바이오테크놀로지, iNtRON Biotechnology, Inc."
인팩,023810,운송장비·부품,"인팩보통주, INFAC"
인포바인,115310,통신,"인포바인, INFOvine co., Ltd."
인포뱅크,039290,IT 서비스,"인포뱅크, InfoBank Corporation"
인피니트헬스케어,071200,IT 서비스,"인피니트헬스케어, INFINITT Healthcare"
인화정공,101930,운송장비·부품,"인화정공, Inhwa Precision Co., Ltd"
일동제약,249420,제약,"일동제약보통주, ILDONG PHARM"
일동홀딩스,000230,제약,"일동홀딩스보통주, ILDONG HOLDINGS"
일성건설,013360,건설,"일성건설보통주, IlsungConstruction"
일성아이에스,003120,제약,"일성아이에스보통주, ILSUNG IS"
일승,333430,운송장비·부품,"일승, IL SEUNG"
일신바이오,068330,기계·장비,"일신바이오베이스, ilShinbiobase Co., Ltd."
일신방직,003200,섬유·의류,"일신방직보통주, IlshinSpinning"
일신석재,007110,유통,"일신석재보통주, IlshinStone"
일양약품우,007575,제약,"일양약품1우선주, IlyangPharmaceutical(1P)"
일양약품,007570,제약,"일양약품보통주, IlyangPharmaceutical"
일월지엠엘,178780,유통,"일월지엠엘, ILWOUL GML"
일정실업,008500,섬유·의류,"일정실업보통주, IljeongIndustrial"
일지테크,019540,운송장비·부품,"일지테크, IljiTechnology"
일진다이아,081000,화학,"일진다이아몬드 보통주, ILJIN DIAMOND CO., LTD"
일진디스플,020760,전기·전자,"일진디스플레이보통주, ILJIN DISPLAY"
일진전기,103590,전기·전자,"일진전기 보통주, ILJIN ELECTRIC"
일진파워,094820,건설,"일진파워, ILJIN POWER CO., LTD."
일진하이솔루스,271940,운송장비·부품,"일진하이솔루스보통주, ILJIN HYSOLUS"
일진홀딩스,015860,기타금융,"일진홀딩스보통주, ILJINHOLDINGS"
잇츠한불,226320,화학,"잇츠한불보통주, ITSHANBUL"
잉글우드랩,950140,화학,"잉글우드랩, Englewood Lab, Inc."
잉크테크,049550,화학,"잉크테크, INKTEC CO., LTD."
자람테크놀로지,389020,전기·전자,"자람테크놀로지, Zaram Technology,Inc."
자비스,254120,기계·장비,"자비스, XAVIS CO., Ltd."
자연과환경,043910,비금속,"자연과 환경, Nature and Environment Co., Ltd."
자이글,234920,전기·전자,"자이글, Zaigle Co., Ltd."
자이언트스텝,289220,오락·문화,"자이언트스텝, GIANTSTEP Inc."
자이에스앤디,317400,부동산,"자이에스앤디보통주, XI S&D"
자화전자,033240,전기·전자,"자화전자보통주, JahwaElectronics"
장원테크,174880,전기·전자,"장원테크, JangWonTech Co., Ltd."
재영솔루텍,049630,의료·정밀기기,"재영솔루텍, JAEYOUNG SOLUTEC CO.,LTD."
저스템,417840,기계·장비,"저스템, Justem.Co.,Ltd."
전방,000950,섬유·의류,"전방보통주, Chonbang"
전진건설로봇,079900,기계·장비,"전진건설로봇보통주, JUNJIN C&R"
전진바이오팜,110020,화학,"전진바이오팜, JEONJINBIO CO., LTD."
정다운,208140,음식료·담배,"정다운, JUNGDAWN Co., Ltd."
정상제이엘에스,040420,일반서비스,"정상제이엘에스, JLS CO.,LTD."
정원엔시스,045510,유통,"정원엔시스, ZUNGWON EN-SYS INC."
제너셈,217190,기계·장비,"제너셈, Genesem Inc."
제넥신,095700,일반서비스,"제넥신, Genexine, Inc."
제노레이,122310,의료·정밀기기,"제노레이, GENORAY Co., Ltd."
제노코,361390,전기·전자,"제노코, Genohco, Inc"
제놀루션,225220,제약,"제놀루션, GENOLUTION INC."
제닉,123330,화학,"제닉, Genic Co., Ltd"
제닉스로보틱스,381620,기계·장비,"제닉스로보틱스, ZENIX ROBOTICS"
제로투세븐,159580,유통,"제로투세븐, Zero to Seven Inc"
제룡산업,147830,금속,"제룡산업, CHERYONG INDUSTRIAL CO.,LTD."
제룡전기,033100,전기·전자,"제룡전기, CHERYONG ELECTRIC CO.,LTD."
제우스,079370,기계·장비,"제우스, ZEUS CO., LTD."
JW신약,067290,제약,"제이더블유신약, JW SHINYAK CORPORATION"
제이브이엠,054950,기계·장비,"제이브이엠, JVM CO., LTD"
제이스코홀딩스,023440,금속,"제이스코홀딩스, J Steel Company Holdings"
제이스텍,090470,기계·장비,"제이스텍, JASTECH, Ltd."
제이씨케미칼,137950,화학,"제이씨케미칼, JC Chemical Corporation, LTD."
제이씨현시스템,033320,유통,"제이씨현시스템, JCH Systems, Inc."
제이아이테크,417500,화학,"제이아이테크, JI-Tech Co., Ltd."
제이알글로벌리츠,348950,부동산,"제이알글로벌리츠보통주, JR GLOBAL REIT"
제이앤티씨,204270,전기·전자,"제이앤티씨, JNTC CO.,LTD."
제이에스링크,127120,일반서비스,"제이에스링크, JS Link"
제이에스코퍼레이션,194370,섬유·의류,"제이에스코퍼레이션보통주, JS Corporation"
제이에스티나,026040,기타제조,"제이에스티나, J.ESTINA Co.,Ltd"
제이엔비,452160,기계·장비,"제이엔비, JNB Co.,Ltd"
제이엔케이글로벌,126880,기계·장비,"제이엔케이글로벌, JNK Global"
제이엘케이,322510,IT 서비스,"제이엘케이, JLK, Inc."
제이엠아이,033050,화학,"제이엠아이, JEONGMOON INFORMATION CO.,LTD."
제이엠티,094970,전기·전자,"제이엠티, JMT CO.,Ltd."
제이오,418550,일반서비스,"제이오, JEIO"
JYP Ent.,035900,오락·문화,"제이와이피엔터테인먼트, JYP Entertainment Corporation"
제이준코스메틱,025620,화학,"제이준코스메틱보통주, Jayjun Cosmetic"
제이케이시냅스,060230,화학,"제이케이시냅스, JK Synapse"
제이투케이바이오,420570,화학,"제이투케이바이오, J2KBIO Co., Ltd."
제이티,089790,기계·장비,"제이티, JT Corporation."
JTC,950170,유통,"제이티씨, JTC Inc."
제이피아이헬스케어,0010V0,의료·정밀기기,"제이피아이헬스케어, JPI Healthcare Co., Ltd."
제일기획,030000,일반서비스,"제일기획보통주, CheilWorldwide"
제일바이오,052670,제약,"제일바이오, CHEIL BIO CO., LTD."
제일약품,271980,제약,"제일약품보통주, JEIL PHARM"
제일엠앤에스,412540,기계·장비,"제일엠앤에스, JEIL M&S CO., LTD"
제일연마,001560,비금속,"제일연마공업보통주, CHEILGRINDINGWHEELIND.CO.,LTD"
제일일렉트릭,199820,전기·전자,"제일일렉트릭, CHEIL ELECTRIC"
제일테크노스,038010,금속,"제일테크노스, JEIL TECHNOS CO., LTD"
